exchange,market_type,symbol_raw,leverage_max,price_usd,volume_24h_usd,open_interest_base,open_interest_usd,daily_snapshot
drift,CROSS,1KMEW-USD,4,2.48858,0.0,0.0,0.0,2026-03-05
drift,CROSS,1KMON-USD,5,21.07443,1201.027846,2175.4,45845.315022,2026-03-05
drift,CROSS,1KPUMP-USD,5,1.74466,19035.549212,45141.0,78755.69706,2026-03-05
drift,CROSS,1KWEN-USD,4,0.035257,0.0,460.0,16.21822,2026-03-05
drift,CROSS,1MBONK-USD,10,6.0861,17816.033924,25612.7,155881.45347,2026-03-05
drift,CROSS,1MPEPE-USD,4,3.845,19.066527,4465.0,17167.925,2026-03-05
drift,CROSS,2Z-USD,5,0.076977,0.0,128787.0,9913.636899000001,2026-03-05
drift,CROSS,ADA-USD,10,0.285655,5098.43632,141695.0,40475.885225,2026-03-05
drift,CROSS,AI16Z-USD,4,0.082422,0.0,1091.0,89.92240199999999,2026-03-05
drift,CROSS,APT-USD,10,0.956548,0.0,32203.6,30804.289172799996,2026-03-05
drift,CROSS,ARB-USD,10,0.099057,0.0,258194.0,25575.923058,2026-03-05
drift,CROSS,ASTER-USD,10,0.69855,355.010926,154000.0,107576.7,2026-03-05
drift,CROSS,AVAX-USD,10,9.265005,1700.800126,8996.6,83353.54398300001,2026-03-05
drift,CROSS,BERA-USD,5,0.613654,873.198009,55619.7,34131.2513838,2026-03-05
drift,CROSS,BNB-USD,10,623.054609,3141.031845,313.22,195153.16463098003,2026-03-05
drift,CROSS,BREAKPOINT-USD,1,1e-06,0.0,0.0,0.0,2026-03-05
drift,CROSS,BTC-USD,101,67498.815169,2888407.447199,511.0879,34497827.69721235,2026-03-05
drift,CROSS,CLOUD-USD,2,0.034612,0.0,75148.0,2601.022576,2026-03-05
drift,CROSS,DBR-USD,2,0.024672,0.0,0.0,0.0,2026-03-05
drift,CROSS,DEMOCRATS-USD,1,1e-06,0.0,0.0,0.0,2026-03-05
drift,CROSS,DOGE-USD,10,0.096808,5221.857604,3962640.0,383615.25312,2026-03-05
drift,CROSS,DRIFT-USD,5,0.083597,0.0,4562866.0,381441.909002,2026-03-05
drift,CROSS,DYM-USD,5,0.242627,0.0,547.0,132.716969,2026-03-05
drift,CROSS,ETH-USD,101,2027.575005,3818110.303691,9782.882,19835527.02006441,2026-03-05
drift,CROSS,FARTCOIN-USD,10,0.165756,6780.492112,1082250.0,179389.43099999998,2026-03-05
drift,CROSS,FED-USD,1,0.999999,0.0,0.0,0.0,2026-03-05
drift,CROSS,FWOG-USD,4,0.030393,0.0,13687.0,415.988991,2026-03-05
drift,CROSS,GOAT-USD,4,0.078436,0.0,60.0,4.706160000000001,2026-03-05
drift,CROSS,HNT-USD,5,1.408228,701.597348,27067.0,38116.507276000004,2026-03-05
drift,CROSS,HYPE-USD,10,28.554809,768123.739821,53276.1,1521288.8597648998,2026-03-05
drift,CROSS,INJ-USD,10,3.178794,19166.230188,27391.0,87070.346454,2026-03-05
drift,CROSS,IO-USD,2,0.501698,0.0,20.0,10.03396,2026-03-05
drift,CROSS,IP-USD,5,0.98281,2069.292651,25679.0,25237.577989999998,2026-03-05
drift,CROSS,JTO-USD,10,0.281618,4504.631107,379908.0,106988.93114399999,2026-03-05
drift,CROSS,JUP-USD,10,0.154757,7901.649031,2919070.0,451746.51599000004,2026-03-05
drift,CROSS,KAITO-USD,5,0.322762,0.0,9853.0,3180.173986,2026-03-05
drift,CROSS,KAMALA-USD,1,1e-06,0.0,0.0,0.0,2026-03-05
